Date,CustomerID,Country,Item,Category,UnitsSold,ItemPrice,ItemCost,Discount
2023-10-28 19:47:39.604073,CUST0022,Brazil,G.Skill Trident Z 32GB DDR5,RAM,9,187.04,164.17,0.2
2025-07-17 19:47:39.604073,CUST0266,Australia,Samsung 970 EVO 1TB SSD,Storage,1,88.56,70.15,0.05
2025-01-05 19:47:39.604073,CUST0104,USA,AMD Ryzen 7 5800X,CPU,7,294.37,210.89,0.15
2024-12-29 19:47:39.604073,CUST0152,Canada,Logitech G915 Keyboard,Keyboard,9,293.01,167.72,0.05
2025-07-27 19:47:39.604073,CUST0177,Brazil,SteelSeries Arctis 7,Headset,7,124.65,85.99,0.05
2025-02-13 19:47:39.604073,CUST0340,Australia,ASUS TUF Gaming 32 Monitor,Monitor,8,338.6,296.1,0.05
2024-06-26 19:47:39.604073,CUST0185,,Logitech G Pro Superlight,Mouse,6,157.29,90.46,0.15
2024-01-30 19:47:39.604073,CUST0081,Canada,ASUS TUF Gaming 32 Monitor,Monitor,3,364.07,201.21,0.15
2023-12-20 19:47:39.604073,CUST0494,UK,Corsair RM850x PSU,Power Supply,3,130.56,86.66,0.0
2024-11-30 19:47:39.604073,CUST0345,Germany,AMD Radeon RX 7900 XT,GPU,3,780.89,650.45,0.05
2023-09-27 19:47:39.604073,CUST0310,Germany,AMD Radeon RX 7900 XT,GPU,6,767.32,561.79,0.0
2023-11-01 19:47:39.604073,CUST0359,Canada,Logitech G Pro Superlight,Mouse,7,134.43,86.4,0.05
2024-06-16 19:47:39.604073,CUST0104,France,SteelSeries Arctis 7,Headset,1,141.26,111.47,0.05
2025-07-18 19:47:39.604073,CUST0016,India,AMD Ryzen 7 5800X,CPU,9,327.98,185.73,0.0
2023-09-26 19:47:39.604073,CUST0178,UK,MSI B550 Tomahawk,Motherboard,ten,212.73,177.67,0.15
2024-02-22 19:47:39.604073,CUST0212,Australia,Dell Ultrasharp 27 Monitor,Monitor,4,477.5,310.32,0.2
2023-10-05 19:47:39.604073,CUST0343,Brazil,G.Skill Trident Z 32GB DDR5,RAM,4,163.97,106.01,0.2
2023-11-07 19:47:39.604073,CUST0474,Brazil,NVIDIA RTX 4080,GPU,ten,1375.96,1221.65,0.15
2024-10-12 19:47:39.604073,CUST0481,USA,Logitech G915 Keyboard,Keyboard,8,299.13,183.68,0.05
2024-09-21 19:47:39.604073,CUST0403,India,NVIDIA RTX 4070 Ti,GPU,1,677.72,350.97,0.05
2024-10-24 19:47:39.604073,CUST0498,India,NVIDIA RTX 4070 Ti,GPU,9,681.81,462.1,0.15
2023-09-09 19:47:39.604073,CUST0161,USA,AMD Ryzen 7 5800X,CPU,5,419.19,362.48,0.15
2024-05-08 19:47:39.604073,CUST0075,Germany,NVIDIA RTX 4070 Ti,GPU,8,792.24,427.0,0.0
2024-12-09 19:47:39.604073,CUST0342,Australia,Intel Core i9-13900K,CPU,5,612.28,496.44,0.15
2024-08-17 19:47:39.604073,CUST0390,None ,Seagate Barracuda 4TB HDD,Storage,6,83.51,47.01,0.2
2023-08-28 19:47:39.604073,CUST0100,USA,Razer Huntsman Elite,Keyboard,2,163.31,96.42,0.1
2024-01-14 19:47:39.604073,CUST0022,France,,Power Supply,7,91.78,73.46,0.2
2024-05-31 19:47:39.604073,CUST0079,India,Seagate Barracuda 4TB HDD,Storage,7,108.73,96.69,0.1
2024-11-24 19:47:39.604073,CUST0445,UK,MSI B550 Tomahawk,Motherboard,5,160.58,87.86,0.15
2023-10-16 19:47:39.604073,CUST0241,UK,Razer DeathAdder V2,Mouse,4,62.12,54.96,0.1
2024-07-31 19:47:39.604073,CUST0248,France,Logitech G915 Keyboard,Keyboard,7,217.25,159.67,0.2
2025-06-08 19:47:39.604073,CUST0092,Germany,HyperX Cloud II,Headset,9,116.26,99.32,0.1
2024-05-14 19:47:39.604073,CUST0185,Canada,,Mouse,7,155.49,111.92,0.1
2024-05-15 19:47:39.604073,CUST0222,,NVIDIA RTX 4070 Ti,GPU,7,860.87,466.68,0.1
2025-04-18 19:47:39.604073,CUST0388,France,AMD Radeon RX 7900 XT,GPU,1,932.58,701.98,0.15
2024-09-29 19:47:39.604073,CUST0480,Canada,ASUS ROG Strix Z690-F,Motherboard,1,415.95,354.7,0.15
2023-11-14 19:47:39.604073,CUST0288,Canada,Intel Core i9-13900K,CPU,1,679.59,502.82,0.2
2025-01-09 19:47:39.604073,CUST0019,USA,NVIDIA RTX 4070 Ti,GPU,4,772.38,523.88,0.1
2024-04-21 19:47:39.604073,CUST0176,Brazil,Logitech G Pro Superlight,Mouse,8,149.19,101.59,0.2
2023-11-04 19:47:39.604073,CUST0441,Canada,MSI B550 Tomahawk,Motherboard,6,??,158.22,0.05
2024-11-22 19:47:39.604073,CUST0379,Brazil,AMD Radeon RX 7900 XT,GPU,1,1060.38,546.78,0.2
2025-07-19 19:47:39.604073,CUST0092,,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,109.83,86.55,0.05
2023-11-26 19:47:39.604073,CUST0007,USA,G.Skill Trident Z 32GB DDR5,RAM,8,222.17,191.48,0.15
2024-11-02 19:47:39.604073,CUST0434,Australia,AMD Ryzen 7 5800X,CPU,3,282.07,161.14,0.05
2025-02-11 19:47:39.604073,CUST0473,,HyperX Cloud II,Headset,9,90.12,76.11,0.1
2024-04-22 19:47:39.604073,CUST0480,Australia,NVIDIA RTX 4080,GPU,4,1310.62,1047.18,0.0
2024-09-10 19:47:39.604073,CUST0220,USA,Razer Huntsman Elite,Keyboard,4,198.31,124.47,0.05
2025-05-10 19:47:39.604073,CUST0127,Brazil,Seagate Barracuda 4TB HDD,Storage,1,107.04,82.11,0.0
2025-06-18 19:47:39.604073,CUST0041,Brazil,Razer DeathAdder V2,Mouse,3,62.94,42.11,0.05
2025-05-07 19:47:39.604073,CUST0166,Brazil,Logitech G915 Keyboard,Keyboard,6,291.3,257.51,0.15
2025-07-16 19:47:39.604073,CUST0218,Australia,Logitech G915 Keyboard,Keyboard,9,273.99,176.35,0.0
2025-06-25 19:47:39.604073,CUST0417,Brazil,Dell Ultrasharp 27 Monitor,Monitor,9,390.43,231.32,0.2
2025-07-06 19:47:39.604073,CUST0266,India,Razer DeathAdder V2,Mouse,3,53.0,42.28,0.2
2023-12-01 19:47:39.604073,CUST0135,USA,,RAM,3,217.4,133.16,0.15
2024-12-11 19:47:39.604073,CUST0034,USA,AMD Radeon RX 7900 XT,GPU,6,889.67,603.31,0.05
2023-11-18 19:47:39.604073,CUST0354,India,ASUS TUF Gaming 32 Monitor,Monitor,6,294.13,158.05,0.0
2024-08-30 19:47:39.604073,CUST0464,UK,NVIDIA RTX 4080,GPU,4,1062.98,862.05,0.1
2023-12-15 19:47:39.604073,CUST0192,Germany,SteelSeries Arctis 7,Headset,6,150.44,96.35,0.15
2024-05-26 19:47:39.604073,CUST0278,,NVIDIA RTX 4070 Ti,GPU,3,928.83,508.05,0.1
2025-03-27 19:47:39.604073,CUST0085,France,Corsair RM850x PSU,Power Supply,3,147.11,78.42,0.2
2025-06-23 19:47:39.604073,CUST0221,USA,MSI B550 Tomahawk,Motherboard,4,156.37,89.13,0.0
2024-02-14 19:47:39.604073,CUST0465,Germany,Dell Ultrasharp 27 Monitor,Monitor,8,432.9,239.28,0.1
2024-12-14 19:47:39.604073,CUST0470,UK,Samsung 970 EVO 1TB SSD,Storage,5,72.2,48.65,0.1
2024-11-18 19:47:39.604073,CUST0062,India,Logitech G915 Keyboard,Keyboard,4,202.3,147.5,0.2
2025-01-27 19:47:39.604073,CUST0469,UK,,Storage,4,104.77,76.26,0.0
2024-04-07 19:47:39.604073,CUST0046,India,AMD Radeon RX 7900 XT,GPU,3,755.04,662.37,0.2
2024-12-28 19:47:39.604073,CUST0290,Australia,HyperX Cloud II,Headset,3,86.95,64.44,0.05
2024-11-23 19:47:39.604073,CUST0430,Canada,HyperX Cloud II,Headset,4,91.55,80.46,0.0
2023-12-03 19:47:39.604073,CUST0116,India ,WD Black SN850 2TB SSD,Storage,5,228.86,205.04,0.05
2024-05-23 19:47:39.604073,CUST0019,Brazil,ASUS TUF Gaming 32 Monitor,Monitor,7,291.04,210.47,0.05
2024-03-03 19:47:39.604073,CUST0281,Australia,WD Black SN850 2TB SSD,Storage,6,178.57,105.41,0.05
2024-04-17 19:47:39.604073,CUST0113,Brazil,Seagate Barracuda 4TB HDD,Storage,7,93.38,58.44,0.1
2024-05-22 19:47:39.604073,CUST0445,Germany,EVGA SuperNOVA 750 G6 PSU,Power Supply,1,120.82,84.69,0.2
2024-03-05 19:47:39.604073,CUST0088,Canada,Corsair RM850x PSU,Power Supply,5,111.36,91.75,0.2
2024-02-23 19:47:39.604073,CUST0146,UK,EVGA SuperNOVA 750 G6 PSU,Power Supply,2,118.21,78.26,0.15
2025-04-03 19:47:39.604073,CUST0021,France,Logitech G Pro Superlight,Mouse,9,167.94,107.06,0.05
2025-08-03 19:47:39.604073,CUST0357,USA,Logitech G915 Keyboard,Keyboard,5,298.22,258.38,0.15
2025-04-03 19:47:39.604073,CUST0092,Brazil,HyperX Cloud II,Headset,7,86.11,73.63,0.1
2024-10-04 19:47:39.604073,CUST0322,UK,Razer DeathAdder V2,Mouse,2,48.98,36.68,0.2
2025-05-20 19:47:39.604073,CUST0290,France,Logitech G915 Keyboard,Keyboard,3,221.09,155.02,0.1
2024-05-11 19:47:39.604073,CUST0321,France,Seagate Barracuda 4TB HDD,Storage,1,117.42,79.86,0.0
2024-09-10 19:47:39.604073,CUST0471,France,Samsung 970 EVO 1TB SSD,Storage,8,103.39,89.3,0.1
2024-07-27 19:47:39.604073,CUST0113,Brazil,Razer Huntsman Elite,Keyboard,3,162.35,130.44,0.2
2024-09-18 19:47:39.604073,CUST0187,India,Dell Ultrasharp 27 Monitor,Monitor,9,374.18,190.9,0.1
2025-06-14 19:47:39.604073,CUST0028,France,Samsung 970 EVO 1TB SSD,Storage,2,83.5,64.71,0.05
2023-09-18 19:47:39.604073,CUST0077,Germany,Dell Ultrasharp 27 Monitor,Monitor,5,395.26,311.66,0.1
2023-09-10 19:47:39.604073,CUST0027,Brazil,ASUS TUF Gaming 32 Monitor,Monitor,ten,348.55,209.14,0.1
2023-09-30 19:47:39.604073,CUST0347,Australia,Razer DeathAdder V2,Mouse,6,53.12,43.38,0.1
2024-01-04 19:47:39.604073,CUST0174,UK,,Storage,7,226.43,202.97,0.0
2024-08-05 19:47:39.604073,CUST0204,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,122.72,81.47,0.0
2023-11-08 19:47:39.604073,CUST0444,France,AMD Radeon RX 7900 XT,GPU,6,770.07,392.73,0.15
2025-07-07 19:47:39.604073,CUST0230,UK,NVIDIA RTX 4070 Ti,GPU,5,674.11,389.76,0.2
2024-09-03 19:47:39.604073,CUST0282,France,NVIDIA RTX 4070 Ti,GPU,1,936.54,645.51,0.05
2025-07-30 19:47:39.604073,CUST0223,Germany,Intel Core i9-13900K,CPU,8,507.05,453.19,0.2
2025-05-11 19:47:39.604073,CUST0492,Brazil,MSI B550 Tomahawk,Motherboard,7,165.3,143.13,0.0
2025-07-28 19:47:39.604073,CUST0418,Canada,Logitech G Pro Superlight,Mouse,3,141.69,99.64,0.15
2024-12-20 19:47:39.604073,CUST0078,UK,ASUS TUF Gaming 32 Monitor,Monitor,7,405.96,334.14,0.15
2024-01-11 19:47:39.604073,CUST0170,Australia ,Razer DeathAdder V2,Mouse,3,69.89,60.08,0.15
2024-11-10 19:47:39.604073,CUST0064,Germany,WD Black SN850 2TB SSD,Storage,ten,174.31,98.16,0.0
2024-12-31 19:47:39.604073,CUST0103,UK,ASUS TUF Gaming 32 Monitor,Monitor,9,359.49,292.52,0.05
2025-05-22 19:47:39.604073,CUST0091,Australia,Seagate Barracuda 4TB HDD,Storage,3,91.08,60.45,0.2
2025-01-11 19:47:39.604073,CUST0265,Australia,,Power Supply,7,134.13,99.86,0.2
2025-07-31 19:47:39.604073,CUST0412,USA,HyperX Cloud II,Headset,6,86.4,63.43,0.15
2024-05-25 19:47:39.604073,CUST0287,Canada,,GPU,9,738.69,533.66,0.1
2025-07-04 19:47:39.604073,CUST0323,,SteelSeries Arctis 7,Headset,ten,157.86,88.94,0.2
2025-01-18 19:47:39.604073,CUST0421,Germany,MSI B550 Tomahawk,Motherboard,1,188.6,149.0,0.0
2024-12-07 19:47:39.604073,CUST0338,USA,Intel Core i9-13900K,CPU,3,678.1,350.86,0.0
2023-11-22 19:47:39.604073,CUST0449,UK,Corsair RM850x PSU,Power Supply,8,104.09,81.55,0.2
2024-01-19 19:47:39.604073,CUST0075,India,WD Black SN850 2TB SSD,Storage,7,224.6,155.05,0.1
2023-12-26 19:47:39.604073,CUST0009,Germany,Samsung 970 EVO 1TB SSD,Storage,3,86.96,53.64,0.0
2023-12-07 19:47:39.604073,CUST0258,Brazil,ASUS ROG Strix Z690-F,Motherboard,7,323.88,177.39,0.05
2024-03-07 19:47:39.604073,CUST0160,France,ASUS TUF Gaming 32 Monitor,Monitor,8,307.08,168.54,0.2
2024-05-07 19:47:39.604073,CUST0228,India,WD Black SN850 2TB SSD,Storage,9,202.37,125.5,0.2
2024-10-03 19:47:39.604073,CUST0256,India,,Motherboard,3,475.97,402.86,0.05
2025-03-22 19:47:39.604073,CUST0018,UK,Seagate Barracuda 4TB HDD,Storage,5,83.83,71.98,0.1
2025-08-20 19:47:39.604073,CUST0484,India,ASUS TUF Gaming 32 Monitor,Monitor,1,338.95,207.06,0.0
2024-05-03 19:47:39.604073,CUST0373,,WD Black SN850 2TB SSD,Storage,ten,218.96,176.16,0.1
2024-06-07 19:47:39.604073,CUST0041,Brazil,AMD Ryzen 7 5800X,CPU,5,403.99,298.02,0.15
2025-06-19 19:47:39.604073,CUST0194,Canada,Razer DeathAdder V2,Mouse,9,48.3,31.93,0.15
2024-08-27 19:47:39.604073,CUST0087,Canada,Razer DeathAdder V2,Mouse,5,54.33,32.83,0.05
2024-08-21 19:47:39.604073,CUST0068,India,ASUS ROG Strix Z690-F,Motherboard,5,322.46,191.63,0.15
2024-10-18 19:47:39.604073,CUST0045,France,AMD Radeon RX 7900 XT,GPU,2,830.77,739.71,0.2
2024-04-30 19:47:39.604073,CUST0452,USA,ASUS ROG Strix Z690-F,Motherboard,5,335.79,197.01,0.2
2023-11-23 19:47:39.604073,CUST0441,USA,ASUS ROG Strix Z690-F,Motherboard,6,376.68,273.8,0.2
2024-06-15 19:47:39.604073,CUST0439,Germany,ASUS TUF Gaming 32 Monitor,Monitor,ten,283.52,233.91,0.05
2024-06-23 19:47:39.604073,CUST0079,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,123.48,99.71,0.05
2023-12-03 19:47:39.604073,CUST0430,Brazil,Logitech G Pro Superlight,Mouse,2,125.22,103.2,0.2
2023-10-11 19:47:39.604073,CUST0282,Canada,Razer DeathAdder V2,Mouse,5,68.97,59.4,0.0
2023-11-17 19:47:39.604073,CUST0091,Germany,Logitech G Pro Superlight,Mouse,7,129.0,78.47,0.05
2025-05-28 19:47:39.604073,CUST0224,USA,Corsair RM850x PSU,Power Supply,2,136.66,117.83,0.0
2024-09-24 19:47:39.604073,CUST0350,USA ,AMD Ryzen 7 5800X,CPU,6,325.9,272.25,0.0
2025-05-05 19:47:39.604073,CUST0355,Brazil,,Keyboard,2,175.44,92.76,0.05
2024-03-30 19:47:39.604073,CUST0344,France,Seagate Barracuda 4TB HDD,Storage,8,92.42,73.75,0.1
2024-06-15 19:47:39.604073,CUST0384,India,Razer DeathAdder V2,Mouse,6,60.87,38.97,0.1
2025-01-17 19:47:39.604073,CUST0414,USA,NVIDIA RTX 4080,GPU,3,1175.07,617.58,0.1
2024-07-08 19:47:39.604073,CUST0267,USA,HyperX Cloud II,Headset,3,117.15,97.04,0.2
2023-12-15 19:47:39.604073,CUST0481,Germany,AMD Radeon RX 7900 XT,GPU,2,984.18,878.46,0.05
2024-03-07 19:47:39.604073,CUST0015,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,5,124.22,96.14,0.0
2024-07-01 19:47:39.604073,CUST0305,Canada,Corsair Vengeance 16GB DDR4,RAM,3,66.32,46.23,0.05
2025-06-07 19:47:39.604073,CUST0488,Australia ,Samsung 970 EVO 1TB SSD,Storage,5,78.43,42.08,0.15
2023-10-25 19:47:39.604073,CUST0317,UK,AMD Ryzen 7 5800X,CPU,1,365.1,225.39,0.1
2024-01-05 19:47:39.604073,CUST0102,France,MSI B550 Tomahawk,Motherboard,4,167.97,146.66,0.2
2025-01-25 19:47:39.604073,CUST0342,Australia,G.Skill Trident Z 32GB DDR5,RAM,6,183.96,133.93,0.2
2024-07-28 19:47:39.604073,CUST0123,Canada,Corsair RM850x PSU,Power Supply,1,126.84,75.79,0.2
2023-11-01 19:47:39.604073,CUST0308,Brazil,Razer DeathAdder V2,Mouse,ten,71.02,61.67,0.1
2024-07-02 19:47:39.604073,CUST0058,UK,,Motherboard,8,354.91,258.66,0.2
2023-10-07 19:47:39.604073,CUST0078,Brazil,ASUS TUF Gaming 32 Monitor,Monitor,5,362.73,195.95,0.0
2025-01-06 19:47:39.604073,CUST0128,Brazil,MSI B550 Tomahawk,Motherboard,9,??,92.95,0.2
2025-03-04 19:47:39.604073,CUST0216,India,,Motherboard,5,161.87,89.18,0.05
2024-01-01 19:47:39.604073,CUST0247,UK,AMD Radeon RX 7900 XT,GPU,3,844.41,451.38,0.15
2025-04-19 19:47:39.604073,CUST0474,Brazil,,Keyboard,6,234.43,188.4,0.0
2023-09-22 19:47:39.604073,CUST0434,Canada,ASUS TUF Gaming 32 Monitor,Monitor,3,357.12,292.93,0.2
2023-12-06 19:47:39.604073,CUST0353,,NVIDIA RTX 4070 Ti,GPU,1,860.66,543.89,0.1
2025-03-01 19:47:39.604073,CUST0085,India,Corsair Vengeance 16GB DDR4,RAM,ten,73.85,63.1,0.05
2024-10-09 19:47:39.604073,CUST0138,Germany,MSI B550 Tomahawk,Motherboard,2,171.18,126.38,0.0
2025-07-25 19:47:39.604073,CUST0257,Canada,Corsair RM850x PSU,Power Supply,1,129.31,91.32,0.1
2024-05-19 19:47:39.604073,CUST0149,USA,AMD Radeon RX 7900 XT,GPU,6,1039.98,779.56,0.05
2025-03-24 19:47:39.604073,CUST0179,Canada,SteelSeries Arctis 7,Headset,9,153.33,90.56,0.1
2024-05-01 19:47:39.604073,CUST0105,India,Seagate Barracuda 4TB HDD,Storage,8,104.48,65.54,0.2
2023-10-28 19:47:39.604073,CUST0144,Australia,Samsung 970 EVO 1TB SSD,Storage,3,87.06,52.69,0.2
2023-12-02 19:47:39.604073,CUST0238,France,ASUS TUF Gaming 32 Monitor,Monitor,7,325.84,163.38,0.15
2024-03-09 19:47:39.604073,CUST0205,France,NVIDIA RTX 4080,GPU,9,1078.7,630.13,0.1
2024-12-24 19:47:39.604073,CUST0210,Brazil,AMD Ryzen 7 5800X,CPU,1,318.65,261.07,0.15
2024-12-13 19:47:39.604073,CUST0417,India,AMD Radeon RX 7900 XT,GPU,2,904.37,638.31,0.1
2024-09-11 19:47:39.604073,CUST0167,,AMD Ryzen 7 5800X,CPU,2,291.6,173.36,0.0
2025-04-28 19:47:39.604073,CUST0078,UK,SteelSeries Arctis 7,Headset,6,139.35,95.47,0.0
2024-10-01 19:47:39.604073,CUST0026,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,1,128.27,82.73,0.2
2024-06-18 19:47:39.604073,CUST0021,Canada,NVIDIA RTX 4070 Ti,GPU,6,873.55,633.53,0.0
2025-03-13 19:47:39.604073,CUST0034,Germany,Razer Huntsman Elite,Keyboard,6,183.59,147.37,0.2
2024-08-21 19:47:39.604073,CUST0423,Australia,Logitech G915 Keyboard,Keyboard,6,251.06,183.69,0.0
2024-11-20 19:47:39.604073,CUST0218,None ,Razer Huntsman Elite,Keyboard,3,220.74,169.81,0.0
2024-05-01 19:47:39.604073,CUST0434,UK,Razer DeathAdder V2,Mouse,7,69.56,44.61,0.2
2024-05-08 19:47:39.604073,CUST0188,USA,ASUS TUF Gaming 32 Monitor,Monitor,4,352.03,197.45,0.1
2024-09-14 19:47:39.604073,CUST0311,India,Corsair RM850x PSU,Power Supply,2,122.08,105.78,0.15
2023-08-31 19:47:39.604073,CUST0221,France,Logitech G915 Keyboard,Keyboard,5,208.27,130.31,0.15
2024-10-31 19:47:39.604073,CUST0113,France,NVIDIA RTX 4080,GPU,8,1024.62,779.3,0.05
2024-03-30 19:47:39.604073,CUST0035,USA,ASUS TUF Gaming 32 Monitor,Monitor,3,283.92,223.58,0.15
2024-02-04 19:47:39.604073,CUST0421,USA,ASUS ROG Strix Z690-F,Motherboard,9,406.16,320.45,0.0
2024-12-15 19:47:39.604073,CUST0113,Brazil,Razer DeathAdder V2,Mouse,2,59.76,30.16,0.1
2024-04-22 19:47:39.604073,CUST0493,India,Logitech G Pro Superlight,Mouse,3,129.69,108.93,0.1
2024-10-28 19:47:39.604073,CUST0337,,Corsair RM850x PSU,Power Supply,7,134.04,68.68,0.0
2025-08-23 19:47:39.604073,CUST0156,France,EVGA SuperNOVA 750 G6 PSU,Power Supply,2,106.97,87.1,0.1
2024-02-24 19:47:39.604073,CUST0075,Canada,Intel Core i9-13900K,CPU,2,595.62,322.89,0.05
2024-12-02 19:47:39.604073,CUST0199,Brazil,Razer DeathAdder V2,Mouse,8,??,43.27,0.15
2024-08-06 19:47:39.604073,CUST0457,Brazil,Razer DeathAdder V2,Mouse,9,65.75,47.77,0.2
2024-10-29 19:47:39.604073,CUST0337,Germany,NVIDIA RTX 4070 Ti,GPU,9,762.59,401.08,0.15
2025-01-22 19:47:39.604073,CUST0173,UK,Logitech G915 Keyboard,Keyboard,8,259.1,160.21,0.05
2023-11-30 19:47:39.604073,CUST0039,USA,Logitech G Pro Superlight,Mouse,3,155.32,130.97,0.15
2024-02-15 19:47:39.604073,CUST0150,Germany,Dell Ultrasharp 27 Monitor,Monitor,6,523.67,271.39,0.05
2025-01-29 19:47:39.604073,CUST0008,USA,EVGA SuperNOVA 750 G6 PSU,Power Supply,ten,103.16,69.07,0.2
2025-03-30 19:47:39.604073,CUST0159,Australia,AMD Radeon RX 7900 XT,GPU,1,1048.06,525.96,0.05
2025-06-24 19:47:39.604073,CUST0472,India,,Keyboard,5,179.12,94.02,0.15
2024-06-05 19:47:39.604073,CUST0227,Germany,AMD Radeon RX 7900 XT,GPU,4,942.22,816.29,0.1
2025-07-12 19:47:39.604073,CUST0181,Australia,AMD Ryzen 7 5800X,CPU,4,360.05,232.48,0.05
2024-01-23 19:47:39.604073,CUST0133,Canada,G.Skill Trident Z 32GB DDR5,RAM,3,162.95,90.2,0.1
2023-10-26 19:47:39.604073,CUST0474,Brazil,NVIDIA RTX 4070 Ti,GPU,4,668.61,401.63,0.05
2024-09-20 19:47:39.604073,CUST0440,India,AMD Radeon RX 7900 XT,GPU,9,939.91,585.98,0.1
2024-09-11 19:47:39.604073,CUST0442,Germany,Corsair RM850x PSU,Power Supply,6,119.29,74.0,0.15
2024-06-09 19:47:39.604073,CUST0328,,G.Skill Trident Z 32GB DDR5,RAM,1,181.48,113.86,0.1
2024-08-31 19:47:39.604073,CUST0200,India,NVIDIA RTX 4070 Ti,GPU,4,935.89,488.97,0.0
2024-04-02 19:47:39.604073,CUST0003,Australia,SteelSeries Arctis 7,Headset,8,122.48,75.69,0.05
2023-11-25 19:47:39.604073,CUST0345,Germany,Corsair RM850x PSU,Power Supply,8,134.38,108.22,0.1
2024-01-31 19:47:39.604073,CUST0271,USA,Corsair Vengeance 16GB DDR4,RAM,9,71.89,61.94,0.05
2025-03-06 19:47:39.604073,CUST0045,Brazil,HyperX Cloud II,Headset,4,86.74,56.08,0.0
2024-01-14 19:47:39.604073,CUST0230,France,,GPU,6,??,567.59,0.15
2025-01-18 19:47:39.604073,CUST0004,UK,Seagate Barracuda 4TB HDD,Storage,5,89.12,77.31,0.0
2025-02-22 19:47:39.604073,CUST0326,India,Corsair RM850x PSU,Power Supply,4,142.81,78.8,0.0
2025-03-07 19:47:39.604073,CUST0171,Canada,ASUS TUF Gaming 32 Monitor,Monitor,8,394.78,311.64,0.15
2024-07-23 19:47:39.604073,CUST0375,France,EVGA SuperNOVA 750 G6 PSU,Power Supply,2,109.54,62.4,0.1
2024-05-12 19:47:39.604073,CUST0154,France,Logitech G915 Keyboard,Keyboard,4,235.64,137.63,0.15
2024-01-23 19:47:39.604073,CUST0366,USA,NVIDIA RTX 4080,GPU,4,1279.38,831.23,0.1
2024-09-09 19:47:39.604073,CUST0006,Brazil,Seagate Barracuda 4TB HDD,Storage,8,94.33,48.41,0.05
2024-09-30 19:47:39.604073,CUST0077,Brazil,Dell Ultrasharp 27 Monitor,Monitor,1,507.9,407.8,0.15
2024-06-25 19:47:39.604073,CUST0461,Germany,WD Black SN850 2TB SSD,Storage,4,235.04,191.91,0.0
2025-06-22 19:47:39.604073,CUST0155,Australia,NVIDIA RTX 4070 Ti,GPU,2,765.07,684.14,0.15
2024-04-09 19:47:39.604073,CUST0077,France,Razer DeathAdder V2,Mouse,5,68.79,54.42,0.05
2024-03-20 19:47:39.604073,CUST0010,Canada,Logitech G915 Keyboard,Keyboard,7,291.6,225.64,0.1
2024-12-18 19:47:39.604073,CUST0206,Canada,,Power Supply,9,92.01,62.66,0.15
2025-05-07 19:47:39.604073,CUST0014,France,HyperX Cloud II,Headset,5,113.94,73.19,0.2
2024-01-04 19:47:39.604073,CUST0055,USA,AMD Radeon RX 7900 XT,GPU,2,1037.77,748.9,0.2
2024-08-19 19:47:39.604073,CUST0218,India,MSI B550 Tomahawk,Motherboard,8,159.77,116.58,0.1
2024-05-13 19:47:39.604073,CUST0084,France ,NVIDIA RTX 4070 Ti,GPU,8,683.66,543.37,0.05
2025-04-06 19:47:39.604073,CUST0421,Canada,NVIDIA RTX 4080,GPU,9,1159.1,786.58,0.0
2025-07-01 19:47:39.604073,CUST0330,India,Razer Huntsman Elite,Keyboard,3,216.97,131.47,0.05
2023-11-05 19:47:39.604073,CUST0295,UK ,NVIDIA RTX 4080,GPU,3,982.04,811.56,0.15
2024-12-08 19:47:39.604073,CUST0159,India,ASUS TUF Gaming 32 Monitor,Monitor,1,292.76,163.45,0.0
2025-08-01 19:47:39.604073,CUST0063,Germany,,Power Supply,8,104.59,57.58,0.2
2025-06-02 19:47:39.604073,CUST0304,Canada,Dell Ultrasharp 27 Monitor,Monitor,5,394.75,311.55,0.1
2025-01-15 19:47:39.604073,CUST0235,UK,Dell Ultrasharp 27 Monitor,Monitor,3,379.53,313.62,0.0
2023-12-06 19:47:39.604073,CUST0493,France,Dell Ultrasharp 27 Monitor,Monitor,8,368.18,196.4,0.15
2024-11-03 19:47:39.604073,CUST0200,Canada,,CPU,5,398.44,220.35,0.2
2024-10-17 19:47:39.604073,CUST0178,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,120.36,87.34,0.05
2024-05-17 19:47:39.604073,CUST0301,UK,ASUS ROG Strix Z690-F,Motherboard,6,347.39,299.95,0.1
2023-11-19 19:47:39.604073,CUST0386,India,Intel Core i9-13900K,CPU,4,587.17,495.48,0.1
2025-04-17 19:47:39.604073,CUST0039,,Intel Core i9-13900K,CPU,5,638.48,419.22,0.0
2024-04-17 19:47:39.604073,CUST0176,USA,Logitech G Pro Superlight,Mouse,4,164.9,91.47,0.05
2025-01-04 19:47:39.604073,CUST0353,Canada,Samsung 970 EVO 1TB SSD,Storage,4,107.35,56.94,0.05
2025-03-21 19:47:39.604073,CUST0134,France,AMD Radeon RX 7900 XT,GPU,7,756.07,582.46,0.05
2024-01-25 19:47:39.604073,CUST0314,Brazil,Razer Huntsman Elite,Keyboard,5,215.6,147.08,0.15
