Date,Customer ID,Country,Product,Product Category,Units Sold,Product Price,Product Cost,Discount,Sale ID,Month,Year,Discount Revenue,Total Cost,Profit,Customer Type
4/20/2024,CUST0009,Brazil,G.Skill Trident Z 32GB DDR5,RAM,1,220.95,119.89,0.2,694,April,2024,176.76,119.89,56.87,Reseller
1/19/2024,CUST0075,France,WD Black SN850 2TB SSD,Storage,7,224.6,155.05,0.1,695,January,2024,1414.98,1085.35,329.63,Individual
2/19/2024,CUST0107,Australia,AMD Radeon RX 7900 XT,GPU,8,896.55,662.39,0,696,February,2024,7172.4,5299.12,1873.28,Business
12/26/2023,CUST0009,Brazil,Samsung 970 EVO 1TB SSD,Storage,3,86.96,53.64,0,697,December,2023,260.88,160.92,99.96,Reseller
12/7/2023,CUST0258,India,ASUS ROG Strix Z690-F,Motherboard,7,323.88,177.39,0.05,698,December,2023,2153.802,1241.73,912.072,Business
5/7/2024,CUST0495,Germany,Razer Huntsman Elite,Keyboard,6,176.16,96.11,0.2,699,May,2024,845.568,576.66,268.908,Individual
4/22/2024,CUST0480,Australia,NVIDIA RTX 4080,GPU,4,1310.62,1047.18,0,700,April,2024,5242.48,4188.72,1053.76,Business
3/7/2024,CUST0160,Germany,ASUS TUF Gaming 32 Monitor,Monitor,8,307.08,168.54,0.2,701,March,2024,1965.312,1348.32,616.992,Reseller
7/26/2024,CUST0142,Canada,G.Skill Trident Z 32GB DDR5,RAM,2,166.3,149.1,0,702,July,2024,332.6,298.2,34.4,Business
9/10/2024,CUST0220,India,Razer Huntsman Elite,Keyboard,4,198.31,124.47,0.05,703,September,2024,753.578,497.88,255.698,Individual
5/7/2024,CUST0228,USA,WD Black SN850 2TB SSD,Storage,9,202.37,125.5,0.2,704,May,2024,1457.064,1129.5,327.564,Individual
5/10/2025,CUST0127,Canada,Seagate Barracuda 4TB HDD,Storage,1,107.04,82.11,0,705,May,2025,107.04,82.11,24.93,Reseller
10/3/2024,CUST0256,Germany,ASUS ROG Strix Z690-F,Motherboard,3,475.97,402.86,0.05,706,October,2024,1356.5145,1208.58,147.9345,Business
6/18/2025,CUST0041,USA,Razer DeathAdder V2,Mouse,3,62.94,42.11,0.05,707,June,2025,179.379,126.33,53.049,Reseller
10/12/2024,CUST0294,UK,EVGA SuperNOVA 750 G6 PSU,Power Supply,5,111.12,83.13,0.1,708,October,2024,500.04,415.65,84.39,Business
3/22/2025,CUST0018,Germany,Seagate Barracuda 4TB HDD,Storage,5,83.83,71.98,0.1,709,March,2025,377.235,359.9,17.335,Reseller
5/7/2025,CUST0166,UK,Logitech G915 Keyboard,Keyboard,6,291.3,257.51,0.15,710,May,2025,1485.63,1545.06,-59.43,Business
7/24/2024,CUST0216,USA,Razer DeathAdder V2,Mouse,6,58.11,35.34,0.2,711,July,2024,278.928,212.04,66.888,Individual
8/20/2025,CUST0484,UK,ASUS TUF Gaming 32 Monitor,Monitor,1,338.95,207.06,0,712,August,2025,338.95,207.06,131.89,Reseller
8/4/2025,CUST0398,India,AMD Ryzen 7 5800X,CPU,9,340.63,197.66,0.15,713,August,2025,2605.8195,1778.94,826.8795,Individual
5/3/2024,CUST0373,Australia,WD Black SN850 2TB SSD,Storage,10,218.96,176.16,0.1,714,May,2024,1970.64,1761.6,209.04,Reseller
6/7/2024,CUST0041,USA,AMD Ryzen 7 5800X,CPU,5,403.99,298.02,0.15,715,June,2024,1716.9575,1490.1,226.8575,Reseller
7/9/2024,CUST0227,Germany,G.Skill Trident Z 32GB DDR5,RAM,8,228.7,153.25,0.1,716,July,2024,1646.64,1226,420.64,Reseller
7/16/2025,CUST0218,Canada,Logitech G915 Keyboard,Keyboard,9,273.99,176.35,0,717,July,2025,2465.91,1587.15,878.76,Individual
6/19/2025,CUST0194,USA,Razer DeathAdder V2,Mouse,9,48.3,31.93,0.15,718,June,2025,369.495,287.37,82.125,Business
11/18/2024,CUST0293,Australia,ASUS TUF Gaming 32 Monitor,Monitor,3,307.13,154.6,0.1,719,November,2024,829.251,463.8,365.451,Reseller
6/25/2025,CUST0417,UK,Dell Ultrasharp 27 Monitor,Monitor,9,390.43,231.32,0.2,720,June,2025,2811.096,2081.88,729.216,Business
8/27/2024,CUST0087,Australia,Razer DeathAdder V2,Mouse,5,54.33,32.83,0.05,721,August,2024,258.0675,164.15,93.9175,Business
7/6/2025,CUST0266,Australia,Razer DeathAdder V2,Mouse,3,53,42.28,0.2,722,July,2025,127.2,126.84,0.36,Individual
8/21/2024,CUST0068,Australia,ASUS ROG Strix Z690-F,Motherboard,5,322.46,191.63,0.15,723,August,2024,1370.455,958.15,412.305,Reseller
12/30/2024,CUST0411,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,3,114.26,70.11,0.05,724,December,2024,325.641,210.33,115.311,Business
12/1/2023,CUST0135,India,G.Skill Trident Z 32GB DDR5,RAM,3,217.4,133.16,0.15,725,December,2023,554.37,399.48,154.89,Reseller
5/2/2025,CUST0098,Canada,Samsung 970 EVO 1TB SSD,Storage,7,74.69,42.65,0.05,726,May,2025,496.6885,298.55,198.1385,Business
10/18/2024,CUST0045,USA,AMD Radeon RX 7900 XT,GPU,2,830.77,739.71,0.2,727,October,2024,1329.232,1479.42,-150.188,Business
9/6/2023,CUST0216,USA,Razer DeathAdder V2,Mouse,6,61.37,31.44,0.2,728,September,2023,294.576,188.64,105.936,Individual
4/30/2024,CUST0452,Canada,ASUS ROG Strix Z690-F,Motherboard,5,335.79,197.01,0.2,729,April,2024,1343.16,985.05,358.11,Reseller
11/23/2023,CUST0441,Canada,ASUS ROG Strix Z690-F,Motherboard,6,376.68,273.8,0.2,730,November,2023,1808.064,1642.8,165.264,Individual
12/27/2023,CUST0012,USA,AMD Ryzen 7 5800X,CPU,8,333.38,285.81,0.2,731,December,2023,2133.632,2286.48,-152.848,Business
6/15/2024,CUST0439,Australia,ASUS TUF Gaming 32 Monitor,Monitor,10,283.52,233.91,0.05,732,June,2024,2693.44,2339.1,354.34,Reseller
12/11/2024,CUST0034,France,AMD Radeon RX 7900 XT,GPU,6,889.67,603.31,0.05,733,December,2024,5071.119,3619.86,1451.259,Business
2/1/2024,CUST0032,Canada,Razer DeathAdder V2,Mouse,2,69.37,58.56,0.15,734,February,2024,117.929,117.12,0.809,Individual
6/24/2024,CUST0048,Brazil,AMD Ryzen 7 5800X,CPU,7,311.35,226,0.1,735,June,2024,1961.505,1582,379.505,Individual
6/23/2024,CUST0079,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,6,123.48,99.71,0.05,736,June,2024,703.836,598.26,105.576,Business
9/9/2023,CUST0169,Brazil,Intel Core i9-13900K,CPU,7,669.65,525.25,0.05,737,September,2023,4453.1725,3676.75,776.4225,Individual
12/10/2024,CUST0277,Germany,ASUS TUF Gaming 32 Monitor,Monitor,2,307.6,232.38,0,738,December,2024,615.2,464.76,150.44,Individual
12/3/2023,CUST0430,France,Logitech G Pro Superlight,Mouse,2,125.22,103.2,0.2,739,December,2023,200.352,206.4,-6.048,Business
9/19/2023,CUST0193,Brazil,Dell Ultrasharp 27 Monitor,Monitor,8,478.65,417.21,0,740,September,2023,3829.2,3337.68,491.52,Reseller
11/18/2023,CUST0354,UK,ASUS TUF Gaming 32 Monitor,Monitor,6,294.13,158.05,0,741,November,2023,1764.78,948.3,816.48,Business
11/17/2023,CUST0417,UK,Corsair RM850x PSU,Power Supply,9,146.01,105.54,0.15,742,November,2023,1116.9765,949.86,167.1165,Business
10/11/2023,CUST0282,Australia,Razer DeathAdder V2,Mouse,5,68.97,59.4,0,743,October,2023,344.85,297,47.85,Reseller
11/17/2023,CUST0091,Brazil,Logitech G Pro Superlight,Mouse,7,129,78.47,0.05,744,November,2023,857.85,549.29,308.56,Individual
8/30/2024,CUST0464,Brazil,NVIDIA RTX 4080,GPU,4,1062.98,862.05,0.1,745,August,2024,3826.728,3448.2,378.528,Business
6/10/2025,CUST0337,India,AMD Radeon RX 7900 XT,GPU,3,1016.49,731.88,0.1,746,June,2025,2744.523,2195.64,548.883,Reseller
5/28/2025,CUST0224,UK,Corsair RM850x PSU,Power Supply,2,136.66,117.83,0,747,May,2025,273.32,235.66,37.66,Business
12/15/2023,CUST0192,Australia,SteelSeries Arctis 7,Headset,6,150.44,96.35,0.15,748,December,2023,767.244,578.1,189.144,Reseller
9/24/2024,CUST0350,Canada,AMD Ryzen 7 5800X,CPU,6,325.9,272.25,0,749,September,2024,1955.4,1633.5,321.9,Business
5/26/2024,CUST0278,India,NVIDIA RTX 4070 Ti,GPU,3,928.83,508.05,0.1,750,May,2024,2507.841,1524.15,983.691,Reseller
5/5/2025,CUST0355,Australia,Razer Huntsman Elite,Keyboard,2,175.44,92.76,0.05,751,May,2025,333.336,185.52,147.816,Reseller
3/27/2025,CUST0085,Canada,Corsair RM850x PSU,Power Supply,3,147.11,78.42,0.2,752,March,2025,353.064,235.26,117.804,Individual
3/30/2024,CUST0344,Canada,Seagate Barracuda 4TB HDD,Storage,8,92.42,73.75,0.1,753,March,2024,665.424,590,75.424,Business
6/15/2024,CUST0384,India,Razer DeathAdder V2,Mouse,6,60.87,38.97,0.1,754,June,2024,328.698,233.82,94.878,Reseller
6/23/2025,CUST0221,USA,MSI B550 Tomahawk,Motherboard,4,156.37,89.13,0,755,June,2025,625.48,356.52,268.96,Business
1/17/2025,CUST0414,Australia,NVIDIA RTX 4080,GPU,3,1175.07,617.58,0.1,756,January,2025,3172.689,1852.74,1319.949,Business
7/8/2024,CUST0267,India,HyperX Cloud II,Headset,3,117.15,97.04,0.2,757,July,2024,281.16,291.12,-9.96,Business
2/14/2024,CUST0465,UK,Dell Ultrasharp 27 Monitor,Monitor,8,432.9,239.28,0.1,758,February,2024,3116.88,1914.24,1202.64,Individual
12/15/2023,CUST0481,India,AMD Radeon RX 7900 XT,GPU,2,984.18,878.46,0.05,759,December,2023,1869.942,1756.92,113.022,Reseller
12/14/2024,CUST0470,India,Samsung 970 EVO 1TB SSD,Storage,5,72.2,48.65,0.1,760,December,2024,324.9,243.25,81.65,Reseller
11/18/2024,CUST0062,Brazil,Logitech G915 Keyboard,Keyboard,4,202.3,147.5,0.2,761,November,2024,647.36,590,57.36,Individual
2/18/2024,CUST0476,USA,AMD Radeon RX 7900 XT,GPU,1,736.91,556.68,0.1,762,February,2024,663.219,556.68,106.539,Business
1/27/2025,CUST0469,Germany,Seagate Barracuda 4TB HDD,Storage,4,104.77,76.26,0,763,January,2025,419.08,305.04,114.04,Individual
5/29/2024,CUST0208,USA,NVIDIA RTX 4080,GPU,7,1210.53,911.66,0.1,764,May,2024,7626.339,6381.62,1244.719,Individual
5/17/2025,CUST0480,Australia,ASUS ROG Strix Z690-F,Motherboard,8,454.03,387.71,0.1,765,May,2025,3269.016,3101.68,167.336,Business
4/7/2024,CUST0046,Australia,AMD Radeon RX 7900 XT,GPU,3,755.04,662.37,0.2,766,April,2024,1812.096,1987.11,-175.014,Reseller
7/7/2025,CUST0417,UK,ASUS ROG Strix Z690-F,Motherboard,6,469.53,250.78,0.1,767,July,2025,2535.462,1504.68,1030.782,Business
3/7/2024,CUST0015,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,5,124.22,96.14,0,768,March,2024,621.1,480.7,140.4,Reseller
12/28/2024,CUST0290,Germany,HyperX Cloud II,Headset,3,86.95,64.44,0.05,769,December,2024,247.8075,193.32,54.4875,Individual
2/28/2025,CUST0007,India,MSI B550 Tomahawk,Motherboard,2,199.6,168.91,0.05,770,February,2025,379.24,337.82,41.42,Reseller
7/1/2024,CUST0305,USA,Corsair Vengeance 16GB DDR4,RAM,3,66.32,46.23,0.05,771,July,2024,189.012,138.69,50.322,Individual
6/7/2025,CUST0488,France,Samsung 970 EVO 1TB SSD,Storage,5,78.43,42.08,0.15,772,June,2025,333.3275,210.4,122.9275,Business
10/25/2023,CUST0317,UK,AMD Ryzen 7 5800X,CPU,1,365.1,225.39,0.1,773,October,2023,328.59,225.39,103.2,Individual
11/23/2024,CUST0430,France,HyperX Cloud II,Headset,4,91.55,80.46,0,774,November,2024,366.2,321.84,44.36,Business
12/23/2024,CUST0168,USA,NVIDIA RTX 4070 Ti,GPU,1,784.26,702.39,0.15,775,December,2024,666.621,702.39,-35.769,Business
12/3/2023,CUST0116,USA,WD Black SN850 2TB SSD,Storage,5,228.86,205.04,0.05,776,December,2023,1087.085,1025.2,61.885,Individual
1/5/2024,CUST0102,France,MSI B550 Tomahawk,Motherboard,4,167.97,146.66,0.2,777,January,2024,537.504,586.64,-49.136,Reseller
3/20/2025,CUST0418,UK,G.Skill Trident Z 32GB DDR5,RAM,9,125.55,85.83,0.2,778,March,2025,903.96,772.47,131.49,Reseller
5/23/2024,CUST0019,UK,ASUS TUF Gaming 32 Monitor,Monitor,7,291.04,210.47,0.05,779,May,2024,1935.416,1473.29,462.126,Reseller
1/25/2025,CUST0342,Australia,G.Skill Trident Z 32GB DDR5,RAM,6,183.96,133.93,0.2,780,January,2025,883.008,803.58,79.428,Individual
8/18/2025,CUST0190,Canada,NVIDIA RTX 4080,GPU,6,1072.9,847.83,0.05,781,August,2025,6115.53,5086.98,1028.55,Individual
7/28/2024,CUST0123,India,Corsair RM850x PSU,Power Supply,1,126.84,75.79,0.2,782,July,2024,101.472,75.79,25.682,Business
1/17/2025,CUST0213,Germany,Corsair Vengeance 16GB DDR4,RAM,2,67.83,45.33,0.2,783,January,2025,108.528,90.66,17.868,Individual
9/10/2023,CUST0428,France,Logitech G Pro Superlight,Mouse,4,121.43,74.98,0.05,784,September,2023,461.434,299.92,161.514,Business
3/3/2024,CUST0281,Australia,WD Black SN850 2TB SSD,Storage,6,178.57,105.41,0.05,785,March,2024,1017.849,632.46,385.389,Business
11/1/2023,CUST0308,UK,Razer DeathAdder V2,Mouse,10,71.02,61.67,0.1,786,November,2023,639.18,616.7,22.48,Reseller
12/23/2024,CUST0048,Brazil,EVGA SuperNOVA 750 G6 PSU,Power Supply,9,130.57,87.14,0.2,787,December,2024,940.104,784.26,155.844,Individual
4/17/2024,CUST0113,Canada,Seagate Barracuda 4TB HDD,Storage,7,93.38,58.44,0.1,788,April,2024,588.294,409.08,179.214,Reseller
7/2/2024,CUST0058,France,ASUS ROG Strix Z690-F,Motherboard,8,354.91,258.66,0.2,789,July,2024,2271.424,2069.28,202.144,Reseller
12/24/2024,CUST0256,Germany,Corsair Vengeance 16GB DDR4,RAM,7,82.73,63.4,0.05,790,December,2024,550.1545,443.8,106.3545,Business
10/7/2023,CUST0078,Brazil,ASUS TUF Gaming 32 Monitor,Monitor,5,362.73,195.95,0,791,October,2023,1813.65,979.75,833.9,Reseller
5/22/2024,CUST0445,USA,EVGA SuperNOVA 750 G6 PSU,Power Supply,1,120.82,84.69,0.2,792,May,2024,96.656,84.69,11.966,Business
1/6/2025,CUST0128,Canada,MSI B550 Tomahawk,Motherboard,9,136.94,92.95,0.2,793,January,2025,985.968,836.55,149.418,Individual
3/21/2024,CUST0441,Canada,Razer Huntsman Elite,Keyboard,9,212.76,132.72,0.15,794,March,2024,1627.614,1194.48,433.134,Individual
3/5/2024,CUST0088,Canada,Corsair RM850x PSU,Power Supply,5,111.36,91.75,0.2,795,March,2024,445.44,458.75,-13.31,Reseller
3/4/2025,CUST0216,USA,MSI B550 Tomahawk,Motherboard,5,161.87,89.18,0.05,796,March,2025,768.8825,445.9,322.9825,Individual
2/23/2024,CUST0146,USA,EVGA SuperNOVA 750 G6 PSU,Power Supply,2,118.21,78.26,0.15,797,February,2024,200.957,156.52,44.437,Individual
2/18/2024,CUST0180,USA,Dell Ultrasharp 27 Monitor,Monitor,8,513.5,387.4,0.05,798,February,2024,3902.6,3099.2,803.4,Individual
4/21/2024,CUST0282,Australia,ASUS ROG Strix Z690-F,Motherboard,1,473.92,407.98,0.1,799,April,2024,426.528,407.98,18.548,Reseller
1/1/2024,CUST0247,India,AMD Radeon RX 7900 XT,GPU,3,844.41,451.38,0.15,800,January,2024,2153.2455,1354.14,799.1055,Reseller
7/11/2025,CUST0351,USA,Corsair Vengeance 16GB DDR4,RAM,8,87.79,47.01,0,801,July,2025,702.32,376.08,326.24,Reseller
4/19/2025,CUST0474,Australia,Logitech G915 Keyboard,Keyboard,6,234.43,188.4,0,802,April,2025,1406.58,1130.4,276.18,Reseller
4/3/2025,CUST0021,Germany,Logitech G Pro Superlight,Mouse,9,167.94,107.06,0.05,803,April,2025,1435.887,963.54,472.347,Reseller
9/22/2023,CUST0434,France,ASUS TUF Gaming 32 Monitor,Monitor,3,357.12,292.93,0.2,804,September,2023,857.088,878.79,-21.702,Reseller
8/3/2025,CUST0357,Australia,Logitech G915 Keyboard,Keyboard,5,298.22,258.38,0.15,805,August,2025,1267.435,1291.9,-24.465,Reseller
12/22/2023,CUST0134,Australia,SteelSeries Arctis 7,Headset,10,120.01,106.02,0,806,December,2023,1200.1,1060.2,139.9,Business
12/6/2023,CUST0353,UK,NVIDIA RTX 4070 Ti,GPU,1,860.66,543.89,0.1,807,December,2023,774.594,543.89,230.704,Business
3/9/2024,CUST0334,Canada,EVGA SuperNOVA 750 G6 PSU,Power Supply,5,110.48,62.67,0.15,808,March,2024,469.54,313.35,156.19,Business
3/1/2025,CUST0085,Canada,Corsair Vengeance 16GB DDR4,RAM,10,73.85,63.1,0.05,809,March,2025,701.575,631,70.575,Individual
5/27/2025,CUST0078,Brazil,Logitech G915 Keyboard,Keyboard,8,231.47,197.18,0,810,May,2025,1851.76,1577.44,274.32,Reseller
7/20/2024,CUST0024,USA,MSI B550 Tomahawk,Motherboard,5,181.24,92.28,0.1,811,July,2024,815.58,461.4,354.18,Reseller
10/9/2024,CUST0138,India,MSI B550 Tomahawk,Motherboard,2,171.18,126.38,0,812,October,2024,342.36,252.76,89.6,Individual
4/3/2025,CUST0092,Australia,HyperX Cloud II,Headset,7,86.11,73.63,0.1,813,April,2025,542.493,515.41,27.083,Business
12/1/2024,CUST0183,USA,Corsair Vengeance 16GB DDR4,RAM,9,70.25,56.73,0.2,814,December,2024,505.8,510.57,-4.77,Reseller
9/15/2024,CUST0404,Australia,Logitech G Pro Superlight,Mouse,6,166.01,145.75,0.05,815,September,2024,946.257,874.5,71.757,Business
7/25/2025,CUST0257,Canada,Corsair RM850x PSU,Power Supply,1,129.31,91.32,0.1,816,July,2025,116.379,91.32,25.059,Individual
1/4/2024,CUST0435,Canada,ASUS ROG Strix Z690-F,Motherboard,3,422.6,305.59,0.1,817,January,2024,1141.02,916.77,224.25,Business
5/19/2024,CUST0149,Australia,AMD Radeon RX 7900 XT,GPU,6,1039.98,779.56,0.05,818,May,2024,5927.886,4677.36,1250.526,Reseller
5/29/2024,CUST0472,India,Corsair RM850x PSU,Power Supply,7,119.75,78.38,0.05,819,May,2024,796.3375,548.66,247.6775,Business
7/7/2025,CUST0394,India,Dell Ultrasharp 27 Monitor,Monitor,5,530.47,331.3,0.05,820,July,2025,2519.7325,1656.5,863.2325,Business
3/24/2025,CUST0179,UK,SteelSeries Arctis 7,Headset,9,153.33,90.56,0.1,821,March,2025,1241.973,815.04,426.933,Business
7/19/2025,CUST0144,Canada,Logitech G915 Keyboard,Keyboard,8,200.32,125.48,0,822,July,2025,1602.56,1003.84,598.72,Individual
5/1/2024,CUST0105,USA,Seagate Barracuda 4TB HDD,Storage,8,104.48,65.54,0.2,823,May,2024,668.672,524.32,144.352,Business
4/17/2024,CUST0097,USA,ASUS ROG Strix Z690-F,Motherboard,6,381.85,340.51,0.1,824,April,2024,2061.99,2043.06,18.93,Individual
4/19/2025,CUST0305,USA,HyperX Cloud II,Headset,1,88.75,60.34,0,825,April,2025,88.75,60.34,28.41,Individual
10/28/2023,CUST0144,Canada,Samsung 970 EVO 1TB SSD,Storage,3,87.06,52.69,0.2,826,October,2023,208.944,158.07,50.874,Individual
9/27/2023,CUST0156,France,Logitech G915 Keyboard,Keyboard,5,294.58,205.12,0.05,827,September,2023,1399.255,1025.6,373.655,Individual
12/2/2023,CUST0238,Canada,ASUS TUF Gaming 32 Monitor,Monitor,7,325.84,163.38,0.15,828,December,2023,1938.748,1143.66,795.088,Business
12/21/2023,CUST0406,USA,Corsair Vengeance 16GB DDR4,RAM,3,86.97,75.26,0.1,829,December,2023,234.819,225.78,9.039,Reseller
3/9/2024,CUST0205,Brazil,NVIDIA RTX 4080,GPU,9,1078.7,630.13,0.1,830,March,2024,8737.47,5671.17,3066.3,Business
11/4/2023,CUST0491,USA,Razer Huntsman Elite,Keyboard,10,229.65,198.58,0.2,831,November,2023,1837.2,1985.8,-148.6,Individual
12/24/2024,CUST0210,Australia,AMD Ryzen 7 5800X,CPU,1,318.65,261.07,0.15,832,December,2024,270.8525,261.07,9.7825,Individual
12/13/2024,CUST0417,UK,AMD Radeon RX 7900 XT,GPU,2,904.37,638.31,0.1,833,December,2024,1627.866,1276.62,351.246,Business
7/17/2025,CUST0420,USA,Seagate Barracuda 4TB HDD,Storage,6,108.34,72.46,0.05,834,July,2025,617.538,434.76,182.778,Individual
9/11/2024,CUST0167,Brazil,AMD Ryzen 7 5800X,CPU,2,291.6,173.36,0,835,September,2024,583.2,346.72,236.48,Reseller
5/27/2024,CUST0331,India,AMD Radeon RX 7900 XT,GPU,5,781.36,419.39,0.1,836,May,2024,3516.12,2096.95,1419.17,Business
4/28/2025,CUST0078,Brazil,SteelSeries Arctis 7,Headset,6,139.35,95.47,0,837,April,2025,836.1,572.82,263.28,Reseller
10/1/2024,CUST0026,India,EVGA SuperNOVA 750 G6 PSU,Power Supply,1,128.27,82.73,0.2,838,October,2024,102.616,82.73,19.886,Business
4/11/2024,CUST0307,USA,Razer Huntsman Elite,Keyboard,6,216.72,145.63,0.2,839,April,2024,1040.256,873.78,166.476,Reseller
6/10/2024,CUST0492,UK,Seagate Barracuda 4TB HDD,Storage,8,99.56,62.31,0.15,840,June,2024,677.008,498.48,178.528,Individual
6/18/2024,CUST0021,Germany,NVIDIA RTX 4070 Ti,GPU,6,873.55,633.53,0,841,June,2024,5241.3,3801.18,1440.12,Reseller
3/12/2024,CUST0163,UK,AMD Ryzen 7 5800X,CPU,7,316.29,215.64,0.15,842,March,2024,1881.9255,1509.48,372.4455,Business
8/26/2025,CUST0333,Brazil,Dell Ultrasharp 27 Monitor,Monitor,3,362.4,221.89,0.1,843,August,2025,978.48,665.67,312.81,Reseller
3/13/2025,CUST0034,France,Razer Huntsman Elite,Keyboard,6,183.59,147.37,0.2,844,March,2025,881.232,884.22,-2.988,Business
1/24/2024,CUST0243,UK,Seagate Barracuda 4TB HDD,Storage,9,94.18,56.12,0.15,845,January,2024,720.477,505.08,215.397,Business
4/24/2024,CUST0067,Australia,ASUS ROG Strix Z690-F,Motherboard,9,387.45,239.48,0,846,April,2024,3487.05,2155.32,1331.73,Individual
8/21/2024,CUST0423,Germany,Logitech G915 Keyboard,Keyboard,6,251.06,183.69,0,847,August,2024,1506.36,1102.14,404.22,Reseller
8/1/2024,CUST0148,Canada,SteelSeries Arctis 7,Headset,2,160.12,133.58,0.15,848,August,2024,272.204,267.16,5.044,Business
6/7/2025,CUST0217,Germany,EVGA SuperNOVA 750 G6 PSU,Power Supply,9,117.34,87.12,0.05,849,June,2025,1003.257,784.08,219.177,Individual
11/20/2024,CUST0218,Canada,Razer Huntsman Elite,Keyboard,3,220.74,169.81,0,850,November,2024,662.22,509.43,152.79,Individual
4/30/2024,CUST0066,India,Razer Huntsman Elite,Keyboard,3,195.55,172.71,0.05,851,April,2024,557.3175,518.13,39.1875,Individual
5/1/2024,CUST0434,France,Razer DeathAdder V2,Mouse,7,69.56,44.61,0.2,852,May,2024,389.536,312.27,77.266,Reseller
10/4/2024,CUST0322,India,Razer DeathAdder V2,Mouse,2,48.98,36.68,0.2,853,October,2024,78.368,73.36,5.008,Reseller
3/5/2024,CUST0027,Canada,Seagate Barracuda 4TB HDD,Storage,3,90.89,78.36,0.1,854,March,2024,245.403,235.08,10.323,Individual
5/8/2024,CUST0188,Canada,ASUS TUF Gaming 32 Monitor,Monitor,4,352.03,197.45,0.1,855,May,2024,1267.308,789.8,477.508,Individual
5/20/2025,CUST0290,Germany,Logitech G915 Keyboard,Keyboard,3,221.09,155.02,0.1,856,May,2025,596.943,465.06,131.883,Individual
9/14/2024,CUST0311,USA,Corsair RM850x PSU,Power Supply,2,122.08,105.78,0.15,857,September,2024,207.536,211.56,-4.024,Reseller
8/31/2023,CUST0221,USA,Logitech G915 Keyboard,Keyboard,5,208.27,130.31,0.15,858,August,2023,885.1475,651.55,233.5975,Business
10/31/2024,CUST0113,Canada,NVIDIA RTX 4080,GPU,8,1024.62,779.3,0.05,859,October,2024,7787.112,6234.4,1552.712,Reseller
5/11/2024,CUST0321,Australia,Seagate Barracuda 4TB HDD,Storage,1,117.42,79.86,0,860,May,2024,117.42,79.86,37.56,Business
5/7/2025,CUST0368,Germany,WD Black SN850 2TB SSD,Storage,2,215.1,128.16,0,861,May,2025,430.2,256.32,173.88,Reseller
2/26/2025,CUST0108,Australia,Corsair RM850x PSU,Power Supply,8,113.59,94.4,0.1,862,February,2025,817.848,755.2,62.648,Individual
9/10/2024,CUST0471,USA,Samsung 970 EVO 1TB SSD,Storage,8,103.39,89.3,0.1,863,September,2024,744.408,714.4,30.008,Reseller
8/28/2023,CUST0336,USA,Samsung 970 EVO 1TB SSD,Storage,5,100.97,53.52,0.2,864,August,2023,403.88,267.6,136.28,Business
7/27/2024,CUST0113,Canada,Razer Huntsman Elite,Keyboard,3,162.35,130.44,0.2,865,July,2024,389.64,391.32,-1.68,Reseller
2/27/2024,CUST0304,UK,Logitech G915 Keyboard,Keyboard,8,225.92,183.09,0.2,866,February,2024,1445.888,1464.72,-18.832,Business
1/5/2025,CUST0340,India,AMD Radeon RX 7900 XT,GPU,1,818.6,470.7,0,867,January,2025,818.6,470.7,347.9,Reseller
5/14/2025,CUST0306,Germany,ASUS ROG Strix Z690-F,Motherboard,2,421.19,317.57,0,868,May,2025,842.38,635.14,207.24,Business
7/13/2025,CUST0019,UK,AMD Ryzen 7 5800X,CPU,5,295.25,159.8,0,869,July,2025,1476.25,799,677.25,Reseller
9/18/2024,CUST0187,India,Dell Ultrasharp 27 Monitor,Monitor,9,374.18,190.9,0.1,870,September,2024,3030.858,1718.1,1312.758,Business
